SKU,Product,Product additional attribute 6,Required by,PO #,PO date,Status,Product additional attribute 8,Supplier,Quantity,Cost,Total
AMG04072,0.4 x 1.3 mm CITO BASICplus MINI 2-3 pt. (21 m/box),,25-May-2026,P23-2682,09-Jan-2026,Completed,0.4 x 1.3 mm,CITO-SYSTEM GmbH,4.00,50.3422008,201.37
AMG04072,0.4 x 1.3 mm CITO BASICplus MINI 2-3 pt. (21 m/box),,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,0.4 x 1.3 mm,CITO-SYSTEM GmbH,2.00,47.2575936,94.52
AMG05092,0.5 x 1.5 mm CITO BASICplus MINI 2-3 pt. (21 m/box),,14-Jan-2026,P23-2671,30-Dec-2025,Completed,0.5 x 1.5 mm,CITO-SYSTEM GmbH,1.00,26.6117294,26.61
AMG05092,0.5 x 1.5 mm CITO BASICplus MINI 2-3 pt. (21 m/box),,26-Feb-2026,P23-2549,07-Nov-2025,Completed,0.5 x 1.5 mm,CITO-SYSTEM GmbH,2.00,26.9772090,53.95
AMG05092,0.5 x 1.5 mm CITO BASICplus MINI 2-3 pt. (21 m/box),,20-May-2026,P23-2938,08-May-2026,Fully billed,0.5 x 1.5 mm,CITO-SYSTEM GmbH,1.00,24.6061336,24.61
AMG05092,0.5 x 1.5 mm CITO BASICplus MINI 2-3 pt. (21 m/box),,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,0.5 x 1.5 mm,CITO-SYSTEM GmbH,1.00,25.1146862,25.11
AMJ04074,0.4 x 1.3 x 4 mm CITO BASICplus DoubleCrease (14 m/box),False,22-Sep-2025,P23-2422,15-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,1.00,30.9858560,30.99
ARC00003,RSP Grid Sheet CD 74/XL 75 Coating Unit,,13-Jan-2026,P23-2418,11-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,2.00,47.7841746,95.57
ARC00007,RSP Grid Sheet SM/SX 102/SORS Printing Unit,False,25-May-2026,P23-2682,09-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,10.00,78.1418186,781.42
ARE03004,ORS 0.3 x 1.0 x 700 mm (unit = 30 pcs.),,30-Oct-2025,P23-2511,16-Oct-2025,Receiving,FALSE,CITO-SYSTEM GmbH,2.00,71.2592210,142.52
ARE03004,ORS 0.3 x 1.0 x 700 mm (unit = 30 pcs.),,26-Feb-2026,P23-2549,07-Nov-2025,Completed,FALSE,CITO-SYSTEM GmbH,5.00,70.6859895,353.43
ARG00023,RSP Protective Impression Cylinder Jacket SM/SO/CD102 / L40 (1026 x 703 mm) A,,26-Feb-2026,P23-2549,07-Nov-2025,Completed,FALSE,CITO-SYSTEM GmbH,12.00,115.2678765,"1,383.21"
ARG00024,RSP Protective Impression Cylinder Jacket SM 102 (1026 x 703 mm) P,False,25-May-2026,P23-2682,09-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,10.00,114.5232846,"1,145.23"
ARG00026,RSP Protective Impression Cylinder Jacket CD 74 - XL 75 (746 x 610 mm),,25-May-2026,P23-2682,09-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,6.00,68.6547856,411.93
ARG00027,RSP Protective Impression Cylinder Jacket XL 105/ /Rapida 106 (1056 x 739 mm) A,False,26-Feb-2026,P23-2549,07-Nov-2025,Completed,FALSE,CITO-SYSTEM GmbH,15.00,97.1108250,"1,456.66"
ARG00028,RSP Protective Impression Cylinder Jacket XL 105 (1056 x 739 mm) P,,30-Oct-2025,P23-2511,16-Oct-2025,Receiving,FALSE,CITO-SYSTEM GmbH,12.00,116.2026470,"1,394.43"
ARG00028,RSP Protective Impression Cylinder Jacket XL 105 (1056 x 739 mm) P,,13-Jan-2026,P23-2418,11-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,10.00,116.3048778,"1,163.05"
ARG00028,RSP Protective Impression Cylinder Jacket XL 105 (1056 x 739 mm) P,,26-Feb-2026,P23-2549,07-Nov-2025,Completed,FALSE,CITO-SYSTEM GmbH,40.00,117.2279115,"4,689.12"
ARG00028,RSP Protective Impression Cylinder Jacket XL 105 (1056 x 739 mm) P,,25-May-2026,P23-2682,09-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,60.00,114.5232846,"6,871.40"
ARG00028,RSP Protective Impression Cylinder Jacket XL 105 (1056 x 739 mm) P,,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,10.00,109.1344257,"1,091.34"
ARG00028,RSP Protective Impression Cylinder Jacket XL 105 (1056 x 739 mm) P,,21-Oct-2026,P23-3010,17-Jun-2026,Ordered,FALSE,CITO-SYSTEM GmbH,20.00,108.2390238,"2,164.78"
ARG99001,RSP Protective Impression Cylinder Strips 703 x 65 mm (unit = 25 pcs.),false,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,FALSE,CITO-SYSTEM GmbH,2.00,341.6861280,683.37
ASS565,Blade Fixing plate Assembly (5.6.5),,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,20.00,1.4341100,28.68
AVB99101,"KBA Rapida 105/106 Coater 740 mm, 800 × 1060 mm",,,P23-2997,10-Jun-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,4.00,589.3474892,"2,357.39"
B300,100mm X 300m X 20um Bundle Wrap (20),false,,P23-2471,03-Oct-2025,Completed,,JC Gilmore,3.00,50.4000000,151.20
B300,100mm X 300m X 20um Bundle Wrap (20),false,,P23-2679,09-Jan-2026,Completed,,JC Gilmore,6.00,50.4000000,302.40
B300,100mm X 300m X 20um Bundle Wrap (20),false,,P23-2962,19-May-2026,Completed,,JC Gilmore,1.00,50.4000000,50.40
B300,100mm X 300m X 20um Bundle Wrap (20),false,,P23-2988,04-Jun-2026,Completed,,JC Gilmore,6.00,57.0000000,342.00
BHB00446,BROWN EXPERT - Pertinex - 1070 x 1070 x 0.6mm,false,13-May-2026,P23-2690,13-Jan-2026,Completed,TRUE,CITO-SYSTEM GmbH,50.00,40.7814564,"2,039.07"
BHB00446,BROWN EXPERT - Pertinex - 1070 x 1070 x 0.6mm,false,23-Jun-2026,P23-2992,09-Jun-2026,Fully billed,TRUE,CITO-SYSTEM GmbH,20.00,38.3791524,767.58
BHB00446,BROWN EXPERT - Pertinex - 1070 x 1070 x 0.6mm,false,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,TRUE,CITO-SYSTEM GmbH,50.00,38.9161518,"1,945.81"
BHB00448,BROWN EXPERT 1070 × 1070 × 0.70 mm,false,13-May-2026,P23-2690,13-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,30.00,35.8967210,"1,076.90"
BHB00448,BROWN EXPERT 1070 × 1070 × 0.70 mm,false,21-Oct-2026,P23-3010,17-Jun-2026,Ordered,FALSE,CITO-SYSTEM GmbH,30.00,26.7019206,801.06
BHS00002,Positioning Pin Plastic Diameter 8 × head Diameter 5.5 × 21 mm (unit = 100 pcs),,15-Apr-2026,P23-2849,01-Apr-2026,Completed,FALSE,CITO-SYSTEM GmbH,2.00,33.4760815,66.95
BIA00003,Manual nick chisel 0.3mm,false,22-Sep-2025,P23-2422,15-Sep-2025,Completed,,CITO-SYSTEM GmbH,2.00,21.9189720,43.84
BIA00003,Manual nick chisel 0.3mm,false,14-Jan-2026,P23-2671,30-Dec-2025,Completed,,CITO-SYSTEM GmbH,1.00,0.0000000,0.00
BIA00004,Cito Manual nick chisel 0.4mm,,14-Jan-2026,P23-2671,30-Dec-2025,Completed,,CITO-SYSTEM GmbH,1.00,0.0000000,0.00
BIA00005,Manual nick chisel 0.5mm,false,14-Jan-2026,P23-2671,30-Dec-2025,Completed,FALSE,CITO-SYSTEM GmbH,1.00,0.0000000,0.00
BIA00006,Manual nick chisel 0.6mm,False,14-Jan-2026,P23-2671,30-Dec-2025,Completed,FALSE,CITO-SYSTEM GmbH,1.00,0.0000000,0.00
BID52000,CITO Grinding Disc Diamond 50mmD x 0.2mmTx8B,,30-Oct-2025,P23-2511,16-Oct-2025,Receiving,FALSE,CITO-SYSTEM GmbH,2.00,169.8581280,339.72
BID52002,CITO Grinding Disc Diamond 50mmD x 0.4mmTx8B,false,04-Mar-2026,P23-2778,18-Feb-2026,Receiving,FALSE,CITO-SYSTEM GmbH,1.00,132.9278228,132.93
BID52004,CITO Grinding Disc Diamond 50mmD x 0.6mmTx8B,false,04-Mar-2026,P23-2778,18-Feb-2026,Receiving,FALSE,CITO-SYSTEM GmbH,1.00,141.3384312,141.34
BID52006,CITO Grinding Disc Diamond 50mmD x 0.8mmTx8B,false,04-Mar-2026,P23-2778,18-Feb-2026,Receiving,FALSE,CITO-SYSTEM GmbH,1.00,146.2139034,146.21
BID52013,CITO Grinding Disc Diamond 50mmD x 2.0mmTx8B,,11-Dec-2025,P23-2630,04-Dec-2025,Completed,FALSE,CITO-SYSTEM GmbH,2.00,233.7663818,467.53
BJA00020,Make Ready Paper 1200mm x 50M x .010 mm,False,,P23-3047,06-Jul-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,2.00,148.1626919,296.33
BJA00020,Make Ready Paper 1200mm x 50M x .010 mm,False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,5.00,158.6972014,793.49
BJA00020,Make Ready Paper 1200mm x 50M x .010 mm,False,25-May-2026,P23-2682,09-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,16.00,156.2662298,"2,500.26"
BJA00020,Make Ready Paper 1200mm x 50M x .010 mm,False,09-Jun-2026,P23-2954,14-May-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,2.00,144.9650845,289.93
BJA00020,Make Ready Paper 1200mm x 50M x .010 mm,False,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,12.00,148.9131691,"1,786.96"
BJA00020,Make Ready Paper 1200mm x 50M x .010 mm,False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,FALSE,CITO-SYSTEM GmbH,6.00,146.6913616,880.15
BJC01002,CITO Patching Tape 0.03mm x 6.0mm x 40m Blue [B25],False,25-May-2026,P23-2682,09-Jan-2026,Completed,TRUE,CITO-SYSTEM GmbH,8.00,94.8703300,758.96
BJC01002,CITO Patching Tape 0.03mm x 6.0mm x 40m Blue [B25],False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,TRUE,CITO-SYSTEM GmbH,1.00,89.0573600,89.06
BJC01006,CITO Patching Tape 0.03mm x 3.0mm x 40m Blue [B40],False,21-Oct-2026,P23-3010,17-Jun-2026,Ordered,FALSE,CITO-SYSTEM GmbH,1.00,141.0776150,141.08
BJC01007,CITO Patching Tape 0.08mm x 6.0mm x 20m Yellow [B25],False,22-Sep-2025,P23-2409,08-Sep-2025,Completed,TRUE,CITO-SYSTEM GmbH,4.00,87.3060564,349.22
BJC01007,CITO Patching Tape 0.08mm x 6.0mm x 20m Yellow [B25],False,30-Oct-2025,P23-2511,16-Oct-2025,Receiving,TRUE,CITO-SYSTEM GmbH,4.00,87.8749960,351.50
BJC01007,CITO Patching Tape 0.08mm x 6.0mm x 20m Yellow [B25],False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,TRUE,CITO-SYSTEM GmbH,25.00,86.4817544,"2,162.04"
BJC01012,CITO Patching Tape 0.05mm x 6.0mm x 30m Red [B25],false,13-Jan-2026,P23-2418,11-Sep-2025,Completed,TRUE,CITO-SYSTEM GmbH,5.00,91.3962940,456.98
BJC01012,CITO Patching Tape 0.05mm x 6.0mm x 30m Red [B25],false,25-May-2026,P23-2682,09-Jan-2026,Completed,TRUE,CITO-SYSTEM GmbH,12.00,89.9962580,"1,079.96"
BJC01012,CITO Patching Tape 0.05mm x 6.0mm x 30m Red [B25],false,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,TRUE,CITO-SYSTEM GmbH,1.00,84.4819360,84.48
BJC01016,CITO Patching Tape 0.05mm x 3.0mm x 30m Red [B40],False,30-Oct-2025,P23-2511,16-Oct-2025,Receiving,FALSE,CITO-SYSTEM GmbH,1.00,146.1290050,146.13
BJC01030,CITO Patching Tape 0.15mm x 6.0mm x 10m White [B25],False,25-May-2026,P23-2682,09-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,4.00,74.9388570,299.76
BJC01030,CITO Patching Tape 0.15mm x 6.0mm x 10m White [B25],False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,FALSE,CITO-SYSTEM GmbH,1.00,70.3471440,70.35
BJE00001,CITO Waste Trim Knife 5.8 × 25mm (18mm wood),,26-Aug-2026,P23-3132,13-Aug-2026,Fully billed,,CITO-SYSTEM GmbH,1.00,129.4191360,129.42
BJE00002,CITO Waste Trim Knife 5.8 × 50mm (18mm wood),,26-Aug-2026,P23-3132,13-Aug-2026,Fully billed,,CITO-SYSTEM GmbH,1.00,129.4191360,129.42
BJE00005,CITO Waste Trim Knife 8.8 × 25mm (15mm wood),,26-Aug-2026,P23-3132,13-Aug-2026,Fully billed,,CITO-SYSTEM GmbH,1.00,129.4191360,129.42
BJE00006,CITO Waste Trim Knife 8.8 × 50mm (15mm wood),,26-Aug-2026,P23-3132,13-Aug-2026,Fully billed,,CITO-SYSTEM GmbH,1.00,129.4191360,129.42
BLA03003,"CITO Sheet Lift 3D, Yellow",false,15-Apr-2026,P23-2854,03-Apr-2026,Completed,TRUE,CITO-SYSTEM GmbH,3.00,494.7245136,"1,484.17"
BLA03003,"CITO Sheet Lift 3D, Yellow",false,20-May-2026,P23-2938,08-May-2026,Fully billed,TRUE,CITO-SYSTEM GmbH,1.00,481.6723788,481.67
BLA03003,"CITO Sheet Lift 3D, Yellow",false,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,TRUE,CITO-SYSTEM GmbH,2.00,491.6274471,983.25
BLB00002,"Dual Stripping Foam CD50, 1000 x 40 x 50 mm, self-adhesive unit (100 strips per box)",False,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,8.00,3.2181302,25.75
BLB00002,"Dual Stripping Foam CD50, 1000 x 40 x 50 mm, self-adhesive unit (100 strips per box)",False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,FALSE,CITO-SYSTEM GmbH,5.00,3.1701152,15.85
BLC01020,"CITO LOCK Screw, YELLOW length: 43 mm (unit = 250 pcs)",false,11-Dec-2025,P23-2630,04-Dec-2025,Completed,FALSE,CITO-SYSTEM GmbH,1.00,218.8848894,218.88
BLC01021,"CITO LOCK Nut, YELLOW (unit = 250 pcs)",false,11-Dec-2025,P23-2630,04-Dec-2025,Completed,FALSE,CITO-SYSTEM GmbH,1.00,113.5507240,113.55
BLC08007,"Stripping plates, pointed thickness 3 pt., H 50.9 mm, W 20 mm (unit = 300 pcs)",false,15-Apr-2026,P23-2854,03-Apr-2026,Completed,FALSE,CITO-SYSTEM GmbH,1.00,146.6462480,146.65
BLC08008,"Stripping plates, pointed thickness 3 pt., H 50.9 mm, W 30 mm (unit = 200 pcs)",false,14-Jan-2026,P23-2671,30-Dec-2025,Completed,FALSE,CITO-SYSTEM GmbH,1.00,117.5732219,117.57
BLC08008,"Stripping plates, pointed thickness 3 pt., H 50.9 mm, W 30 mm (unit = 200 pcs)",false,15-Apr-2026,P23-2849,01-Apr-2026,Completed,FALSE,CITO-SYSTEM GmbH,5.00,111.6815507,558.41
BLC08008,"Stripping plates, pointed thickness 3 pt., H 50.9 mm, W 30 mm (unit = 200 pcs)",false,15-Apr-2026,P23-2854,03-Apr-2026,Completed,FALSE,CITO-SYSTEM GmbH,1.00,111.6581392,111.66
BLC08008,"Stripping plates, pointed thickness 3 pt., H 50.9 mm, W 30 mm (unit = 200 pcs)",false,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,10.00,165.8830000,"1,658.83"
BLC08009,"Stripping plates, pointed thickness 3 pt., H 50.9 mm, W 50 mm (unit = 200 pcs)",false,14-Jan-2026,P23-2671,30-Dec-2025,Completed,FALSE,CITO-SYSTEM GmbH,1.00,145.6614277,145.66
BLC08009,"Stripping plates, pointed thickness 3 pt., H 50.9 mm, W 50 mm (unit = 200 pcs)",false,15-Apr-2026,P23-2849,01-Apr-2026,Completed,FALSE,CITO-SYSTEM GmbH,4.00,138.3622381,553.45
BLC08009,"Stripping plates, pointed thickness 3 pt., H 50.9 mm, W 50 mm (unit = 200 pcs)",false,20-May-2026,P23-2938,08-May-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,4.00,134.6836388,538.73
BLC08010,"Stripping plates, pointed thickness 3 pt., H 50.9 mm, W 70 mm (unit = 100 pcs)",false,15-Apr-2026,P23-2849,01-Apr-2026,Completed,FALSE,CITO-SYSTEM GmbH,1.00,83.9323001,83.93
BLC08010,"Stripping plates, pointed thickness 3 pt., H 50.9 mm, W 70 mm (unit = 100 pcs)",false,20-May-2026,P23-2938,08-May-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,1.00,81.7008148,81.70
BMA00003,CITOSOL 5 LITRES,False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,2.00,97.0709962,194.14
BMA00003,CITOSOL 5 LITRES,False,31-Jan-2026,P23-2702,19-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,4.00,93.7104430,374.84
BMA00003,CITOSOL 5 LITRES,False,25-May-2026,P23-2682,09-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,6.00,95.5840334,573.50
BMA00003,CITOSOL 5 LITRES,False,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,6.00,91.0863553,546.52
BMA00003,CITOSOL 5 LITRES,False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,FALSE,CITO-SYSTEM GmbH,12.00,89.7273328,"1,076.73"
BMA00010,CITOSOL Free 1 Litre,,24-Feb-2026,P23-2758,10-Feb-2026,Completed,FALSE,CITO-SYSTEM GmbH,8.00,26.1246608,209.00
BMA00010,CITOSOL Free 1 Litre,,28-Jul-2026,P23-3066,14-Jul-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,2.00,25.4968768,50.99
BPB00156,"CITO CUSHION CREASE CMR 70 Shore A 22 x 12.0 mm, brown, (1 unit = 50 m)",False,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,TRUE,CITO-SYSTEM GmbH,40.00,143.7210312,"5,748.84"
BPB00173,"CITO Cushion Crease PLUS, Round Top, 21 x 8.0 mm, BLUE, 70 Shore A (1reel = 50 m)",False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,50.00,108.1552276,"5,407.76"
BPB00173,"CITO Cushion Crease PLUS, Round Top, 21 x 8.0 mm, BLUE, 70 Shore A (1reel = 50 m)",False,25-May-2026,P23-2682,09-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,40.00,106.4984732,"4,259.94"
BPB00173,"CITO Cushion Crease PLUS, Round Top, 21 x 8.0 mm, BLUE, 70 Shore A (1reel = 50 m)",False,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,20.00,101.4872194,"2,029.74"
BPB00173,"CITO Cushion Crease PLUS, Round Top, 21 x 8.0 mm, BLUE, 70 Shore A (1reel = 50 m)",False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,FALSE,CITO-SYSTEM GmbH,20.00,99.9730144,"1,999.46"
BPB00174,"CITO Cushion Crease PLUS, Round Top, 21 x 8.5 mm, PURPLE, 70 Shore A (1reel = 50m)",False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,40.00,115.2088294,"4,608.35"
BPB00174,"CITO Cushion Crease PLUS, Round Top, 21 x 8.5 mm, PURPLE, 70 Shore A (1reel = 50m)",False,25-May-2026,P23-2682,09-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,40.00,113.4440258,"4,537.76"
BPB00174,"CITO Cushion Crease PLUS, Round Top, 21 x 8.5 mm, PURPLE, 70 Shore A (1reel = 50m)",False,09-Jun-2026,P23-2954,14-May-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,40.00,105.2397745,"4,209.59"
BPB00174,"CITO Cushion Crease PLUS, Round Top, 21 x 8.5 mm, PURPLE, 70 Shore A (1reel = 50m)",False,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,30.00,108.1059511,"3,243.18"
BPB00175,"CITO Cushion Crease PLUS, Round Top, 21 x 9.0 mm, ORANGE, 70 Shore A (1reel = 50 m)",False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,15.00,117.1711096,"1,757.57"
BPB00175,"CITO Cushion Crease PLUS, Round Top, 21 x 9.0 mm, ORANGE, 70 Shore A (1reel = 50 m)",False,26-Aug-2026,P23-3132,13-Aug-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,8.00,106.4929936,851.94
BPB00175,"CITO Cushion Crease PLUS, Round Top, 21 x 9.0 mm, ORANGE, 70 Shore A (1reel = 50 m)",False,21-Oct-2026,P23-3010,17-Jun-2026,Ordered,FALSE,CITO-SYSTEM GmbH,15.00,109.0451816,"1,635.68"
BPB00175,"CITO Cushion Crease PLUS, Round Top, 21 x 9.0 mm, ORANGE, 70 Shore A (1reel = 50 m)",False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,FALSE,CITO-SYSTEM GmbH,25.00,108.3068224,"2,707.67"
BPB00205,"CITO FAST Rubber, 70 Shore A 700 x 5.0 x 7.3 mm, white (70M or 100 Strips)",False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,FALSE,CITO-SYSTEM GmbH,1.00,58.3366560,58.34
BPB00228,"CITO FAST Rubber, 70 Shore A 700 x 8.5 x 9.5 mm, white (70M or 100 Strips)",False,30-Oct-2025,P23-2511,16-Oct-2025,Receiving,FALSE,CITO-SYSTEM GmbH,1.00,108.6761500,108.68
BPB00228,"CITO FAST Rubber, 70 Shore A 700 x 8.5 x 9.5 mm, white (70M or 100 Strips)",False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,7.00,106.9531100,748.67
BPB00228,"CITO FAST Rubber, 70 Shore A 700 x 8.5 x 9.5 mm, white (70M or 100 Strips)",False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,FALSE,CITO-SYSTEM GmbH,5.00,98.8618400,494.31
BPB00300,"CITO Solid Rubber Profile D/5 , 70 Shore A 700 x 5.0 x 9/8 mm, Orange (100M Strips)",False,22-Sep-2025,P23-2422,15-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,1.00,84.5244856,84.52
BPB00300,"CITO Solid Rubber Profile D/5 , 70 Shore A 700 x 5.0 x 9/8 mm, Orange (100M Strips)",False,30-Oct-2025,P23-2511,16-Oct-2025,Receiving,FALSE,CITO-SYSTEM GmbH,2.00,77.8696050,155.74
BPB00300,"CITO Solid Rubber Profile D/5 , 70 Shore A 700 x 5.0 x 9/8 mm, Orange (100M Strips)",False,27-Nov-2025,P23-2557,13-Nov-2025,Completed,FALSE,CITO-SYSTEM GmbH,5.00,84.8956029,424.48
BPB00300,"CITO Solid Rubber Profile D/5 , 70 Shore A 700 x 5.0 x 9/8 mm, Orange (100M Strips)",False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,3.00,76.6349970,229.90
BPB00300,"CITO Solid Rubber Profile D/5 , 70 Shore A 700 x 5.0 x 9/8 mm, Orange (100M Strips)",False,24-Feb-2026,P23-2758,10-Feb-2026,Completed,FALSE,CITO-SYSTEM GmbH,7.00,80.8147529,565.70
BPB00300,"CITO Solid Rubber Profile D/5 , 70 Shore A 700 x 5.0 x 9/8 mm, Orange (100M Strips)",False,15-Apr-2026,P23-2849,01-Apr-2026,Completed,FALSE,CITO-SYSTEM GmbH,2.00,72.3784605,144.76
BPB00300,"CITO Solid Rubber Profile D/5 , 70 Shore A 700 x 5.0 x 9/8 mm, Orange (100M Strips)",False,25-May-2026,P23-2682,09-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,6.00,75.4610790,452.77
BPB00300,"CITO Solid Rubber Profile D/5 , 70 Shore A 700 x 5.0 x 9/8 mm, Orange (100M Strips)",False,09-Jun-2026,P23-2954,14-May-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,3.00,77.5289485,232.59
BPB00300,"CITO Solid Rubber Profile D/5 , 70 Shore A 700 x 5.0 x 9/8 mm, Orange (100M Strips)",False,21-Oct-2026,P23-3010,17-Jun-2026,Ordered,FALSE,CITO-SYSTEM GmbH,3.00,71.3202870,213.96
BPB01205,"CITO FAST Rubber, EasyFix 70 �? Shore A, white 700 x 5.0 x 7.3 mm (unit = 100 strips) Adhesive",,30-Oct-2025,P23-2511,16-Oct-2025,Receiving,FALSE,CITO-SYSTEM GmbH,1.00,122.1843260,122.18
BPB01212,"CITO FAST Rubber, 70 Shore A 700 x 8.0 x 7.3 mm, white (70M or 100 Strips) Adhesive Back",False,22-Sep-2025,P23-2409,08-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,2.00,136.0275474,272.06
BPB01212,"CITO FAST Rubber, 70 Shore A 700 x 8.0 x 7.3 mm, white (70M or 100 Strips) Adhesive Back",False,22-Sep-2025,P23-2422,15-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,1.00,131.9539720,131.95
BPB01212,"CITO FAST Rubber, 70 Shore A 700 x 8.0 x 7.3 mm, white (70M or 100 Strips) Adhesive Back",False,30-Oct-2025,P23-2511,16-Oct-2025,Receiving,FALSE,CITO-SYSTEM GmbH,2.00,136.9139860,273.83
BPB01212,"CITO FAST Rubber, 70 Shore A 700 x 8.0 x 7.3 mm, white (70M or 100 Strips) Adhesive Back",False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,3.00,134.7432404,404.23
BPB01212,"CITO FAST Rubber, 70 Shore A 700 x 8.0 x 7.3 mm, white (70M or 100 Strips) Adhesive Back",False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,FALSE,CITO-SYSTEM GmbH,2.00,124.5495776,249.10
BPB01303,"CITO Solid Rubber Profile D/5, EasyFix 70 Shore A, ""YELLOW"" 700 x 5 x 7/6 mm (unit = 100 strips)",False,14-Jan-2026,P23-2671,30-Dec-2025,Completed,FALSE,CITO-SYSTEM GmbH,2.00,160.7601566,321.52
BPC00303,Cork Rubber 10.0 x 700 x 635mm 65 Shore A,False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,2.00,88.9567024,177.91
BPC00303,Cork Rubber 10.0 x 700 x 635mm 65 Shore A,False,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,6.00,83.4723256,500.83
BPC00600,CITOject F Rubber 15 Shore A 1000 x 600 x 10mm (SAND sheet),False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,FALSE,CITO-SYSTEM GmbH,10.00,39.1218566,391.22
BPC00600,CITOject F Rubber 15 Shore A 1000 x 600 x 10mm (SAND sheet),False,25-May-2026,P23-2682,09-Jan-2026,Completed,FALSE,CITO-SYSTEM GmbH,10.00,38.5225762,385.23
BPC00610,CITOject F 25 Shore A YELLOW 1000 x 970 x 7mm sheet,False,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,FALSE,CITO-SYSTEM GmbH,8.00,44.7552334,358.04
BPC00610,CITOject F 25 Shore A YELLOW 1000 x 970 x 7mm sheet,False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,FALSE,CITO-SYSTEM GmbH,15.00,44.0874784,661.31
